,label,SMS Message,Website,W-count,F-WordCount,Spamword
224,0,"['u', 'say', 'leh', 'cours', 'noth', 'happen', 'lar', 'say', 'v', 'romant', 'jus', 'bit', 'lor', 'thk', 'e', 'nite', 'sceneri', 'nice', 'leh']",0,1,0,0
225,1,"['500', 'new', 'mobil', '2004', 'must', 'go', 'txt', 'nokia', '89545', 'collect', 'todayfrom', '£1', 'www4tcbiz', '2optout', '08718726270150gbp/mtmsg18']",1,1,0,1
226,0,"['would', 'realli', 'appreci', 'call', 'need', 'someon', 'talk']",0,0,0,1
227,1,"['u', 'meet', 'ur', 'dream', 'partner', 'soon', 'ur', 'career', '2', 'flyng', 'start', '2', 'find', 'free', 'txt', 'horo', 'follow', 'ur', 'star', 'sign', 'e', 'g', 'horo', 'ari']",0,1,1,1
228,0,"['hey', 'compani', 'elama', 'po', 'mudyadhu']",0,0,0,0
229,0,"['life', 'strict', 'teacher', 'bcoz', 'teacher', 'teach', 'lesson', 'amp', 'conduct', 'exam', 'life', 'first', 'conduct', 'exam', 'amp', 'teach', 'lesson', 'happi', 'morn']",0,1,0,0
230,0,"['dear', 'good', 'morn']",0,0,0,0
231,0,"['get', 'gandhipuram', 'walk', 'cross', 'cut', 'road', 'right', 'side', 'lt', '#', 'gt', 'street', 'road', 'turn', 'first', 'right']",0,1,0,0
232,0,"['dear', 'go', 'rubber', 'place']",0,0,0,0
233,0,"['sorri', 'batteri', 'die', 'yeah', ""'m""]",0,0,0,0
234,0,"['yesher', 'tv', 'alway', 'avail', 'work', 'place']",0,0,0,0
235,1,"['text', 'meet', 'someon', 'sexi', 'today', 'u', 'find', 'date', 'even', 'flirt', 'u', 'join', '4', '10p', 'repli', 'name', 'age', 'eg', 'sam', '25', '18', 'msg', 'recd', '@', 'thirtyeight', 'penc']",0,1,0,0
236,0,"['print', 'oh', 'lt', '#', 'gt', 'come', 'upstair']",0,0,0,0
237,0,"['ill', 'littl', 'closer', 'like', 'bus', 'stop', 'street']",0,0,0,0
238,0,"['youwhen', 'wil', 'reach']",0,0,0,0
239,0,"['new', 'theori', 'argument', 'win', 'situat', 'lose', 'person', 'dont', 'argu', 'ur', 'friend', 'kick', 'amp', 'say', ""'m"", 'alway', 'correct']",0,1,0,0
240,1,"['u', '447801259231', 'secret', 'admir', 'look', '2', 'make', 'contact', 'ufind', 'r*reveal', 'think', 'ur', 'specialcal', '09058094597']",0,1,0,1
241,0,"['tomarrow', 'final', 'hear', 'laptop', 'case', 'cant']",0,0,0,0
242,0,"['pleassssssseeeee', 'tel', 'v', 'avent', 'done', 'sportsx']",0,0,0,0
243,0,"['okay', 'shine', 'meant', 'sign', 'sound', 'better']",0,0,0,0
244,0,"['although', 'told', 'u', 'dat', ""'m"", 'baig', 'face', 'watch', 'realli', 'like', 'e', 'watch', 'u', 'gave', 'cos', ""'s"", 'fr', 'u', 'thanx', '4', 'everyth', 'dat', 'u', 've', 'done', 'today', ""'m"", 'touch']",0,1,1,0
245,0,"['u', ""n't"", 'rememb', 'old', 'commerci']",0,0,0,0
246,0,"['late', 'said', 'websit', ""n't"", 'dont', 'slipper']",0,0,0,0
247,0,"['ask', 'call', 'ok']",0,0,0,1
248,0,"['kalli', 'wont', 'bat', '2nd', 'inning']",0,0,0,0
249,0,"['didnt', 'work', 'oh', 'ok', 'goodnight', 'ill', 'fix', 'readi', 'time', 'wake', 'dear', 'miss', 'good', 'night', 'sleep']",0,1,0,0
250,1,"['congratul', 'ur', 'award', '500', 'cd', 'voucher', '125gift', 'guarante', 'free', 'entri', '2', '100', 'wkli', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",1,1,0,1
251,0,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']",0,0,0,0
252,0,"['wen', 'ur', 'lovabl', 'bcum', 'angri', 'wid', 'u', 'dnt', 'take', 'serious', 'coz', 'angri', 'childish', 'n', 'true', 'way', 'show', 'deep', 'affect', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",0,1,0,0
253,0,['doinghow'],0,0,0,0
254,0,"['up', '3day', 'also', 'ship', 'compani', 'take', '2wks', 'way', 'usp', 'take', 'week', 'get', 'lag', 'may', 'bribe', 'nipost', 'get', 'stuff']",0,1,0,0
255,0,"[""'m"", 'back', 'lem', 'know', 're', 'readi']",0,0,0,0
256,0,"[""n't"", 'necessarili', 'expect', 'done', 'get', 'back', 'though', ""'m"", 'headin']",0,0,0,0
257,0,"['mmm', 'yummi', 'babe', 'nice', 'jolt', 'suzi']",0,0,0,0
258,0,"['lover', 'need']",0,0,0,0
259,1,"['tri', 'contact', 'repli', 'offer', 'video', 'handset', '750', 'anytim', 'network', 'min', 'unlimit', 'text', 'camcord', 'repli', 'call', '08000930705']",0,1,0,1
260,0,"['‘', 'park', 'next', 'mini', 'come', 'today', 'think']",0,0,0,0
261,0,['yup'],0,0,0,0
262,0,"['anyway', ""'m"", 'go', 'shop', 'cos', 'sis', 'done', 'yet', 'dun', 'disturb', 'u', 'liao']",0,1,0,0
263,0,"['luton', '0125698789', 'ring', 'ur', 'around', 'h*']",0,0,0,0
264,1,"['hey', 'realli', 'horni', 'want', 'chat', 'see', 'nake', 'text', 'hot', '69698', 'text', 'charg', '150pm', 'unsubscrib', 'text', 'stop', '69698']",0,1,1,0
265,0,"['dint', 'come', 'us']",0,0,0,0
266,0,"['wana', 'plan', 'trip', 'sometm']",0,0,0,0
267,0,"['sure', 'yet', 'still', 'tri', 'get', 'hold']",0,0,0,0
268,1,"['ur', 'rington', 'servic', 'chang', '25', 'free', 'credit', 'go', 'club4mobilescom', 'choos', 'content', 'stop', 'txt', 'club', 'stop', '87070', '150p/wk', 'club4', 'po', 'box1146', 'mk45', '2wt']",0,1,0,1
269,0,"['evo', 'download', 'flash', 'jealous']",0,0,0,1
270,1,"['rington', 'club', 'get', 'uk', 'singl', 'chart', 'mobil', 'week', 'choos', 'top', 'qualiti', 'rington', 'messag', 'free', 'charg']",0,1,0,1
271,0,"['come', 'mu', 're', 'sort', 'narcot', 'situat']",0,0,0,0
272,0,"['night', 'end', 'anoth', 'day', 'morn', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunni', 'ray', 'leav', 'worri', 'blue', 'blue', 'bay']",0,1,0,0
273,1,"['hmv', 'bonus', 'special', '500', 'pound', 'genuin', 'hmv', 'voucher', 'answer', '4', 'easi', 'question', 'play', 'send', 'hmv', '86688', 'infowww100percentrealcom']",0,1,1,0
274,0,"['usf', 'guess', 'might', 'well', 'take', '1', 'car']",0,0,0,0
275,0,"['object', 'bf', 'come']",0,0,0,0
276,0,['thanx'],0,0,0,0
277,0,"['tell', 'rob', 'mack', 'gf', 'theater']",0,0,0,0
278,0,"['awesom', 'll', 'see', 'bit']",0,0,0,0
279,0,"['sent', 'type', 'food', 'like']",0,0,0,0
280,0,"['done', 'hand', 'celebr', 'full', 'swing', 'yet']",0,0,0,0
281,0,"['got', 'call', 'tool']",0,0,0,1
282,0,"['wen', 'u', 'miss', 'someon', 'person', 'definit', 'special', 'u', 'person', 'special', 'miss', 'keepintouch', 'gdeve']",0,1,0,0
283,0,"['ok', 'ask', 'money', 'far']",0,0,0,0
284,0,['oki'],0,0,0,0
285,0,"['yeah', 'think', 'usual', 'guy', ""'s"", 'still', 'pass', 'last', 'night', 'get', 'ahold', 'anybodi', 'let', 'know', 'll', 'throw']",0,1,0,0
286,0,"['k', 'might', 'come', 'tonight', 'class', 'let', 'earli']",0,0,0,0
287,0,['ok'],0,0,0,0
288,0,"['hi', 'babi', 'im', 'cruisin', 'girl', 'friend', 'r', 'u', '2', 'give', 'call', 'hour', 'home', 'that', 'alright', 'fone', 'fone', 'love', 'jenni', 'xxx']",0,1,0,1
289,0,"['life', 'mean', 'lot', 'love', 'life', 'love', 'peopl', 'life', 'world', 'call', 'friend', 'call', 'world', 'ge']",0,1,1,1
290,0,"['dearshal', 'mail', 'tonitebusi', 'streetshal', 'updat', 'toniteth', 'look', 'okvarunnathu', 'edukkukaye', 'raksha', 'ollubut', 'good', 'one', 'real', 'sens']",0,1,0,0
291,0,"['hey', 'told', 'name', 'gautham', 'ah']",0,0,0,0
292,0,"['haf', 'u', 'found', 'feel', 'stupid', 'da', 'v', 'cam', 'work']",0,0,0,0
293,0,"['oop', '4', 'got', 'bit']",0,0,0,0
294,0,"['much', 'buzi']",0,0,0,0
295,0,"['accident', 'delet', 'messag', 'resend', 'pleas']",0,0,0,0
296,1,"['tmobil', 'custom', 'may', 'claim', 'free', 'camera', 'phone', 'upgrad', 'pay', 'go', 'sim', 'card', 'loyalti', 'call', '0845', '021', '3680offer', 'end', '28thfebtc', ""'s"", 'appli']",0,1,0,1
297,0,"['unless', ""'s"", 'situat', 'go', 'gurl', 'would', 'appropri']",0,0,0,0
298,0,"['hurt', 'teas', 'make', 'cri', 'end', 'life', 'die', 'plz', 'keep', 'one', 'rose', 'grave', 'say', 'stupid', 'miss', 'u', 'nice', 'day', 'bslvyl']",0,1,0,0
299,0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'messag']",0,0,0,0
300,0,"['need', 'coffe', 'run', 'tomoca', ""n't"", 'believ', ""'s"", 'time', 'week', 'alreadi']",0,0,0,0
301,0,"['awesom', 'rememb', 'last', 'time', 'got', 'somebodi', 'high', 'first', 'time', 'diesel', 'v']",0,1,0,0
302,0,"['shit', 'realli', 'shock', 'scari', 'cant', 'imagin', 'second', 'def', 'night', 'u', 'think', 'somewher', 'could', 'crash', 'night', 'save', 'taxi']",0,1,0,0
303,0,"['oh', 'way', 'food', 'fridg', 'want', 'go', 'meal', 'tonight']",0,0,0,0
304,0,"['womdarful', 'actor']",0,0,0,0
305,1,"['sms', 'ac', 'blind', 'date', '4u', 'rodds1', '21/m', 'aberdeen', 'unit', 'kingdom', 'check', 'http//img', 'sms', 'ac/w/icmb3cktz8r74', 'blind', 'date', 'send', 'hide']",1,1,0,0
306,0,"['yup', 'remb', 'think', 'book']",0,0,0,0
307,0,"['jos', 'ask', 'u', 'wana', 'meet']",0,0,0,0
308,0,"['lol', 'yes', 'friendship', 'hang', 'thread', 'caus', 'u', 'wo', ""n't"", 'buy', 'stuff']",0,1,0,0
309,1,"['themob', 'check', 'newest', 'select', 'content', 'game', 'tone', 'gossip', 'babe', 'sport', 'keep', 'mobil', 'fit', 'funki', 'text', 'wap', '82468']",0,1,0,0
310,0,"['garag', 'key', ""n't"", 'bookshelf']",0,0,0,0
311,0,"['today', 'accept', 'dayu', 'accept', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'rpli', 'mean', 'enemi']",0,1,0,0
312,1,"['think', 'ur', 'smart', 'win', '£200', 'week', 'week', 'quiz', 'text', 'play', '85222', 'nowtc', 'winnersclub', 'po', 'box', '84', 'm26', '3uz', '16+', 'gbp150/week']",0,1,0,0
313,0,"['say', 'll', 'give', 'call', 'friend', ""'s"", 'got', 'money', ""'s"", 'definit', 'buy', 'end', 'week']",0,1,0,1
314,0,"['hi', 'way', 'u', '2day', 'normal', 'waythi', 'real', 'ur', 'uniquei', 'hope', 'know', 'u', '4', 'rest', 'mylif', 'hope', 'u', 'find', 'wot', 'lost']",0,1,1,0
315,0,"['made', 'day', 'great', 'day']",0,0,0,0
316,0,"['kkadvanc', 'happi', 'pongal']",0,0,0,0
317,0,"['hmmm', 'guess', 'go', '4', 'kb', 'n', 'power', 'yoga', 'haha', 'dunno', 'tahan', 'power', 'yoga', 'anot', 'thk', 'got', 'lo', 'oso', 'forgot', 'liao']",0,1,0,0
318,0,"['realli', 'dude', 'friend', ""'m"", 'afraid']",0,0,0,0
319,1,"['decemb', 'mobil', '11mths+', 'entitl', 'updat', 'latest', 'colour', 'camera', 'mobil', 'free', 'call', 'mobil', 'updat', 'co', 'free', '08002986906']",0,1,1,1
320,0,"['coffe', 'cake', 'guess']",0,0,0,0
321,0,"['merri', 'christma', 'babe', 'love', 'ya', '*kisses*']",0,0,0,0
322,0,"['hey', 'dont', 'go', 'watch', 'x', 'men', 'lunch', 'haha']",0,0,0,0
323,0,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'bit', 'l8', 'cos', '2', 'buse', 'hav', 'gon', 'past', 'cos', 'full', 'im', 'still', 'waitin', '4', '1', 'pete', 'x']",0,1,0,1
324,0,"['would', 'great', 'll', 'guild', 'could', 'meet', 'bristol', 'road', 'somewher', 'get', 'touch', 'weekend', 'plan', 'take', 'flight', 'good', 'week']",0,1,0,0
325,0,['problem'],0,0,0,0
326,0,"['callsmessagesmiss', 'call']",0,0,0,1
327,0,"['hi', 'dahow', 'today', 'class']",0,0,0,0
328,0,"[""'d"", 'say', ""'s"", 'good', 'sign', 'well', 'know', 'track', 'record', 'read', 'women']",0,1,0,0
329,0,"['cool', 'text', 're', 'park']",0,0,0,0
330,0,"[""'m"", 'read', 'text', 'sent', 'meant', 'joke', 'read', 'light']",0,0,0,0
331,0,"['kkapo', 'kgood', 'movi']",0,0,0,0
332,0,"['mayb', 'could', 'get', 'book', 'tomo', 'return', 'immedi', 'someth']",0,0,0,0
333,1,"['call', 'germani', '1', 'penc', 'per', 'minut', 'call', 'fix', 'line', 'via', 'access', 'number', '0844', '861', '85', '85', 'prepay', 'direct', 'access']",0,1,0,1
334,0,"['chanc', 'might', 'evapor', 'soon', 'violat', 'privaci', 'steal', 'phone', 'number', 'employ', ""'s"", 'paperwork', 'cool', 'pleas', 'contact', 'report', 'supervisor']",0,1,0,0
335,1,"['valentin', 'day', 'special', 'win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetim', 'send', 'go', '83600', '150p/msg', 'rcvd', 'custcare08718720201']",0,1,0,0
336,0,"['tadaaaaa', 'home', 'babe', 'still']",0,0,0,0
337,0,"['cool', 'come', 'havent', 'wine', 'dine']",0,0,0,0
338,0,"['sleepingand', 'surf']",0,0,0,0
339,0,"['sorri', 'll', 'call', 'later']",0,0,0,1
340,0,"['u', 'call', 'right', 'call', 'hand', 'phone']",0,0,0,1
341,0,"['ok', ""'s"", 'great', 'thanx', 'lot']",0,0,0,0
342,0,"['take', 'post', 'come', 'must', '1000s', 'text', 'happi', 'read', 'one', 'wiv', 'hello', 'carolin', 'end', 'favourit', 'bless']",0,1,0,0
343,0,"['u', 'hide', 'stranger']",0,0,0,0
344,0,"['interest', 'like']",0,0,0,0
345,0,"['sister', 'clear', 'two', 'round', 'birla', 'soft', 'yesterday']",0,0,0,0
346,0,"['gudnitetcpractic', 'go']",0,0,0,0
347,0,"['dis', 'yiju', 'jus', 'saw', 'ur', 'mail', 'case', 'huim', 'havent', 'sent', 'u', 'num', 'dis', 'num']",0,1,0,0
348,0,"['one', 'small', 'prestig', 'problem']",0,0,0,0
349,1,"['fanci', 'shag', 'dointerest', 'sextextukcom', 'txt', 'xxuk', 'suzi', '69876', 'txts', 'cost', '150', 'per', 'msg', 'tncs', 'websit', 'x']",0,1,0,1
350,0,"['check', 'realli', 'miss', 'see', 'jeremiah', 'great', 'month']",0,0,0,0
351,0,"['nah', 'ca', ""n't"", 'help', 've', 'never', 'iphon']",0,0,0,0
352,0,"['re', 'car', 'hour', 'half', ""'m"", 'go', 'apeshit']",0,0,0,0
353,0,"['today', 'sorri', 'day', 'ever', 'angri', 'ever', 'misbehav', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', ""'m"", 'basic', 'good']",0,1,0,0
354,0,"['yo', 'guy', 'ever', 'figur', 'much', 'need', 'alcohol', 'jay', 'tri', 'figur', 'much', 'safe', 'spend', 'weed']",0,1,0,0
355,0,"['lt', '#', 'gt', 'ish', 'minut', '5', 'minut', 'ago', 'wtf']",0,0,0,0
356,0,"['thank', 'callingforgot', 'say', 'happi', 'onam', 'sirjii', 'fine', 'rememb', 'met', 'insur', 'personmeet', 'qatar', 'insha', 'allahrakhesh', 'ex', 'tata', 'aig', 'join', 'tisscotays']",0,1,0,0
357,1,"['congratul', 'ur', 'award', '500', 'cd', 'voucher', '125gift', 'guarante', 'free', 'entri', '2', '100', 'wkli', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",1,1,0,1
358,1,"['ur', 'cashbal', 'current', '500', 'pound', 'maxim', 'ur', 'cashin', 'send', 'cash', '86688', '150p/msg', 'cc', '08708800282', 'hg/suite342/2land', 'row/w1j6hl']",0,1,0,0
359,0,"[""'m"", 'actor', 'work', 'work', 'even', 'sleep', 'late', 'sinc', ""'m"", 'unemploy', 'moment', 'alway', 'sleep', 'late', 're', 'unemploy', 'everi', 'day', 'saturday']",0,1,0,0
360,0,"['hello', 'got', 'st', 'andrewsboy', 'long', 'way', 'cold', 'keep', 'post']",0,0,0,0
361,0,"['ha', 'ha', 'cool', 'cool', 'chikku', 'chikkudb']",0,0,0,0
362,0,"['oh', 'ok', 'prob']",0,0,0,0
363,0,"['check', 'audrey', ""'s"", 'status', 'right']",0,0,0,0
364,0,"['busi', 'tri', 'finish', 'new', 'year', 'look', 'forward', 'final', 'meet']",0,0,0,0
365,0,"['good', 'afternoon', 'sunshin', 'dawn', 'day', 'refresh', 'happi', 'aliv', 'breath', 'air', 'smile', 'think', 'love', 'alway']",0,1,0,0
366,0,"['well', 'know', 'z', 'take', 'care', 'worri']",0,0,0,0
367,1,"['updatenow', 'xmas', 'offer', 'latest', 'motorola', 'sonyericsson', 'nokia', 'free', 'bluetooth', 'doubl', 'min', '1000', 'txt', 'orang', 'call', 'mobileupd8', '08000839402', 'call2optout/f4q=']",0,1,0,1
368,1,"['discount', 'code', 'rp176781', 'stop', 'messag', 'repli', 'stop', 'wwwregalportfoliocouk', 'custom', 'servic', '08717205546']",1,1,0,0
369,0,"['wat', 'uniform', 'get']",0,0,0,0
370,0,"['cool', 'text', 're', 'readi']",0,0,0,0
371,0,"['hello', 'boytoy', 'geeee', 'miss', 'alreadi', 'woke', 'wish', 'bed', 'cuddl', 'love']",0,0,0,0
372,0,"['spoil', 'bed', 'well']",0,0,0,0
373,0,"[""'m"", 'go', 'bath', 'msg', 'next', 'lt', '#', 'gt', 'min']",0,0,0,0
374,0,"['cant', 'keep', 'talk', 'peopl', 'sure', 'pay', 'agre', 'price', 'pls', 'tell', 'want', 'realli', 'buy', 'much', 'will', 'pay']",0,1,0,0
375,1,"['thank', 'rington', 'order', 'refer', 't91', 'charg', 'gbp', '4', 'per', 'week', 'unsubscrib', 'anytim', 'call', 'custom', 'servic', '09057039994']",0,1,0,1
376,0,"['say', 'happen']",0,0,0,0
377,0,"['could', 'seen', 'mei', ""did't"", 'recognis', 'face']",0,0,0,0
378,0,"['well', ""'s"", 'lot', 'thing', 'happen', 'lindsay', 'new', 'year', '*sighs*', 'bar', 'ptbo', 'blue', 'heron', 'someth', 'go']",0,1,0,0
379,0,"['keep', 'payasam', 'rinu', 'bring']",0,0,0,0
380,0,"['taught', 'ranjith', 'sir', 'call', 'sms', 'like', 'becaus', 'hes', 'verifi', 'project', 'prabu', 'told', 'today', 'pa', 'dont', 'mistak']",0,1,0,1
381,0,"['guess', ""'s"", 'worri', 'must', 'know', ""'s"", 'way', 'bodi', 'repair', ""'m"", 'quit', 'sure', ""n't"", 'worri', 'll', 'take', 'slow', 'first', 'test', 'guid', 'ovul', 'relax', 'noth', 've', 'said', 'reason', 'worri', 'ill', 'keep', 'followin']",0,1,1,0
382,0,"['yeah', 'sure', 'give', 'coupl', 'minut', 'track', 'wallet']",0,0,0,0
383,0,"['hey', 'leav', 'big', 'deal', 'take', 'care']",0,0,0,0
384,0,"['hey', 'late', 'ah', 'meet', '945+']",0,0,0,0
385,1,"['doubl', 'min', 'txts', '4', '6month', 'free', 'bluetooth', 'orang', 'avail', 'soni', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', '08000839402', 'call2optout/n9dx']",0,1,0,1
386,0,"['took', 'mr', 'owl', '3', 'lick']",0,0,0,0
387,0,"['custom', 'place', 'call']",0,0,0,1
388,0,"['mm', 'time', 'dont', 'like', 'fun']",0,0,0,0
389,1,"['4mths', 'half', 'price', 'orang', 'line', 'rental', 'latest', 'camera', 'phone', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'updat', 'or2stoptxt']",0,1,0,1
390,0,"['yup', 'lunch', 'buffet', 'u', 'eat', 'alreadi']",0,0,0,0
391,0,"['huh', 'late', 'fr', 'dinner']",0,0,0,0
392,0,"['hey', 'sat', 'go', 'intro', 'pilat', 'kickbox']",0,0,0,0
393,0,"['morn', 'ok']",0,0,0,0
394,0,"['yes', 'think', 'offic', 'lap', 'room', 'think', 'that', 'last', 'day', 'didnt', 'shut']",0,1,0,0
395,0,"['pick', 'bout', '730ish', 'time', 'go']",0,0,0,0
396,0,"['perform', 'award', 'calcul', 'everi', 'two', 'monthnot', 'current', 'one', 'month', 'period']",0,0,0,0
397,0,"['actual', 'sleep', 'still', 'might', 'u', 'call', 'back', 'text', 'gr8', 'rock', 'sis', 'send', 'u', 'text', 'wen', 'wake']",0,1,0,1
398,0,"['alway', 'put', 'busi', 'put', 'pictur', 'ass', 'facebook', 'one', 'open', 'peopl', 've', 'ever', 'met', 'would', 'think', 'pictur', 'room', 'would', 'hurt', 'make', 'feel', 'violat']",0,1,0,0
399,0,"['good', 'even', 'sir', 'al', 'salam', 'wahleykkumshar', 'happi', 'newsbi', 'grace', 'god', 'got', 'offer', 'tayseertissco', 'joinedhop', 'fineinshah', 'allahmeet', 'sometimerakheshvisitor', 'india']",0,1,0,0
400,0,"['hmmmkbut', 'want', 'chang', 'field', 'quick', 'dai', 'wan', 'na', 'get', 'system', 'administr', 'network', 'administr']",0,1,0,0
401,1,"['free', 'rington', 'text', 'first', '87131', 'poli', 'text', 'get', '87131', 'true', 'tone', 'help', '0845', '2814032', '16', '1st', 'free', 'tone', '3x£150pw', 'e£nd', 'txt', 'stop']",0,1,0,1
402,0,"['dear', 'chechi', 'talk']",0,0,0,0
403,0,"['hair', 'cream', 'ship']",0,0,0,0
404,0,"['none', ""'s"", 'happen', 'til', 'get', 'though']",0,0,0,0
405,0,"['yep', 'great', 'loxahatche', 'xmas', 'tree', 'burn', 'lt', '#', 'gt', 'start', 'hour']",0,1,0,0
406,0,"['haha', 'get', 'use', 'drive', 'usf', 'man', 'know', 'lot', 'stoner']",0,0,0,0
407,0,"['well', 'slight', 'disastr', 'class', 'pm', 'fav', 'darl', 'hope', 'day', 'ok', 'coffe', 'wld', 'good', 'ca', ""n't"", 'stay', 'late', 'tomorrow', 'time', '+', 'place', 'alway']",0,1,0,0
408,0,"['hello', 'good', 'week', 'fanci', 'drink', 'someth', 'later']",0,0,0,0
409,0,"['headin', 'toward', 'busetop']",0,0,0,0
410,0,"['messagesom', 'text', 'missing*', 'sendernam', 'missing*', '*number', 'miss', '*sentdat', 'miss', '*miss', 'u', 'lot', 'that', 'everyth', 'miss', 'sent', 'via', 'fullonsmscom']",0,1,1,0
411,0,"['come', 'room', 'point', 'iron', 'plan', 'weekend']",0,0,0,0
412,0,"['cos', 'want', 'thing']",0,0,0,0
413,0,"['oki', 'll', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'cine', 'den', 'go', 'mrt', 'one', 'blah', 'blah', 'blah']",0,1,1,0
414,0,"['bring', 'home', 'wendi', '=d']",0,0,0,0
415,1,"['100', 'date', 'servic', 'call', '09064012103', 'box334sk38ch']",0,0,0,1
416,0,"['whatsup', 'dont', 'u', 'want', 'sleep']",0,0,0,0
417,0,"['alright', 'new', 'goal']",0,0,0,0
418,1,"['free', 'entri', '£250', 'week', 'competit', 'text', 'word', 'win', '80086', '18', 'tc', 'wwwtxttowincouk']",1,1,0,1
419,0,"['alright', 'll', 'head', 'minut', 'text', 'meet']",0,0,0,0
420,1,"['send', 'logo', '2', 'ur', 'lover', '2', 'name', 'join', 'heart', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve', '07123456789', '87077', 'yahoo', 'pobox36504w45wq', 'txtno', '4', 'ad', '150p']",0,1,0,1
421,0,"['yesfrom', 'last', 'week', ""'m"", 'take', 'live', 'call']",0,0,0,1
422,1,"['someon', 'contact', 'date', 'servic', 'enter', 'phone', 'fanci', 'find', 'call', 'landlin', '09111032124', 'pobox12n146tf150p']",0,1,0,1
423,0,"['siva', 'hostel', 'aha']",0,0,0,0
424,1,"['urgent', 'mobil', 'number', 'award', '£2000', 'prize', 'guarante', 'call', '09058094455', 'land', 'line', 'claim', '3030', 'valid', '12hrs']",0,1,0,1
425,0,"['send', 'ur', 'friend', 'receiv', 'someth', 'ur', 'voic', 'speak', 'express', '1childish', '2naughti', '3sentiment', '4rowdi', '5ful', 'attitud', '6romant', '7shi', '8attract', '9funni', 'lt', '#', 'gt', 'irrit', 'lt', '#', 'gt', 'lovabl', 'repli']",0,1,0,0
426,0,"['ok', 'll', 'ok', 'guess']",0,0,0,0
427,0,"['aathiwher', 'dear']",0,0,0,0
428,0,"['pain', 'urin', 'thing', 'els']",0,0,0,0
429,0,"['7', 'esplanad', 'ü', 'mind', 'give', 'lift', 'cos', 'got', 'car', 'today']",0,0,0,0
430,0,"['wnt', 'buy', 'bmw', 'car', 'urgentlyit', 'vri', 'urgentbut', 'hv', 'shortag', 'lt', '#', 'gt', 'lacsther', 'sourc', 'arng', 'dis', 'amt', 'lt', '#', 'gt', 'lacsthat', 'prob']",0,1,0,0
431,0,"['home', 'watch', 'tv', 'lor']",0,0,0,0
432,0,"['usual', 'take', 'fifteen', 'fuck', 'minut', 'respond', 'yes', 'question']",0,0,0,0
433,1,"['congrat', 'nokia', '3650', 'video', 'camera', 'phone', 'call', '09066382422', 'call', 'cost', '150ppm', 'ave', 'call', '3min', 'vari', 'mobil', '16+', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",0,1,1,1
434,0,"['book', 'ticket', 'pongal']",0,0,0,0
435,0,"['avail', ""'m"", 'like', 'right', 'around', 'hillsborough', 'amp', 'lt', '#', 'gt', 'th']",0,1,0,0
436,0,"['messag', 'sent', 'askin', 'lt', '#', 'gt', 'dollar', 'shoul', 'pay', 'lt', '#', 'gt', 'lt', '#', 'gt']",0,1,1,0
437,0,"['ask', 'g', 'iouri', 've', 'told', 'stori', 'like', 'ten', 'time', 'alreadi']",0,0,0,0
438,0,"['long', 'applebe', 'fuck', 'take']",0,0,0,0
439,0,"['hi', 'hope', 'u', 'get', 'txt~journey', 'hasnt', 'gdnow', '50', 'min', 'late', 'think']",0,1,0,0
440,0,"['like', 'love', 'arrang']",0,0,0,0
441,0,"['yesh', 'realli', 'greatbhaji', 'told', 'kalli', 'best', 'cricket', 'sachin', 'worldveri', 'tough', 'get']",0,1,0,0
442,0,"['suppos', 'wake', 'gt']",0,0,0,0
443,0,"['oic', 'saw', 'tot', 'din', 'c', 'found', 'group', 'liao']",0,0,0,0
444,0,"['sorri', 'll', 'call', 'later']",0,0,0,1
445,0,"['hey', 'hey', 'wereth', 'monkeespeopl', 'say', 'monkeyaround', 'howdi', 'gorgeous', 'howu', 'doin', 'foundurself', 'jobyet', 'sausagelov', 'jen', 'xxx']",0,1,0,0
446,0,"['sorri', 'batteri', 'die', 'come', ""'m"", 'get', 'gram', ""'s"", 'place']",0,0,0,0
447,0,"['well', 'done', 'blimey', 'exercis', 'yeah', 'kinda', 'rememb', 'wot', 'hmm']",0,0,0,0
448,0,"['wont', 'get', 'concentr', 'dear', 'know', 'mind', 'everyth']",0,0,0,0
